ID,lexeme,phonetic,interlinearization,morphology,dialects,notes,linguistic_history,source,soundSource,soundFile,speakerName,speakerHometown,speakerAge,speakerGender,en_gloss,hi_gloss,semanticDomain,semanticDomain.2,partOfSpeech,partOfSpeech fullname,vernacular_exampleSentence,en_exampleSentence,hi_exampleSentence,semanticDomain.3,photoFile,photoSource,pluralForm
3Z9yJFbddWH4X4HhbjtK,ज़ीतिया,,,,Rohruri ,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F3Z9yJFbddWH4X4HhbjtK_1653125376446.wav?alt=media,3Z9yJFbddWH4X4HhbjtK_When_a_person_doesnt_want_to_do_something_but_unwillingly_has_to_do.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,When a person doesn't want to do something but unwillingly has to do,जब कोई व्यक्ति कुछ करना नहीं चाहता लेकिन अनिच्छा से करना पड़ता है,Emotions,,,,,,,,,,
3ZITfxZ7zOTJ12Sgyw7r,नियुदो,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F3ZITfxZ7zOTJ12Sgyw7r_1653296465930.wav?alt=media,3ZITfxZ7zOTJ12Sgyw7r_Invitation.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Invitation,न्यौता,Language and Communication,Social activities and interactions,n,noun,,,,,,,
3bosePk2w1Vz2Hr2RbE1,कान्ह,,,,Shimla Saraji,,,,,,,,,,Shoulder,कंधा,Body parts,,n,noun,कान्हो गाए थाग बॉस्ता।,Carry the bag on your shoulder.,,,,,
3cwq1TDr1e9v8CSeFOEB,बासिये,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F3cwq1TDr1e9v8CSeFOEB_1653308983535.wav?alt=media,3cwq1TDr1e9v8CSeFOEB_Later.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Later,बाद में,Time,,adj,adjective,,,,,,,
3fZgEUq1S7R5QbeuvDPH,जेठो घोर,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F3fZgEUq1S7R5QbeuvDPH_1653130425941.wav?alt=media,3fZgEUq1S7R5QbeuvDPH_Elder_families_from_whom_the_deity_usually_consults_and_prefers_for_his_works.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Elder families from whom the deity usually consults and prefers for his works,बड़े परिवार जिनसे देवता आमतौर पर सलाह लेते हैं और अपने कार्यों के लिए पसंद करते हैं,Spirituality and Religion,,adj,adjective,,,,,,,
3goNmct1Z8RN7moKEbk9,दाब,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F3goNmct1Z8RN7moKEbk9_1653131867986.wav?alt=media,3goNmct1Z8RN7moKEbk9_Bury.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Bury,गाड़,Physical Actions,Life stages and rites of passage,v,verb,,,,,,,
3iUlmlram9ZaQKFqoxYp,टिम्बा,,,,Bishshau,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F3iUlmlram9ZaQKFqoxYp_1653130817910.wav?alt=media,3iUlmlram9ZaQKFqoxYp_Peak.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Peak,चोटी,"Earth, geology and landscape",,n,noun,,,,,,,
3mHvk3Hp8JJKpDXnDJsJ,टोटल,,,,"Shimla Saraji, Bishshau",,,,,,,,,,gullible,भोला,States and Characteristics,,adj,adjective,मुहणु रो छोटू टोटल ओ,Muhnu's son is gullible,,,,,
3xif5fI0LTLd4YcNuct2,खालटा,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F3xif5fI0LTLd4YcNuct2_1653122892499.wav?alt=media,3xif5fI0LTLd4YcNuct2_Bag_made_out_of_goat_skin_which_was_used_for_storing_grains_in_olden_times.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Bag made out of goat skin which was used for storing grains in olden times,बकरी की खाल से बना थैला जो पुराने समय में अनाज के भंडारण के लिए इस्तेमाल किया जाता था,Agriculture,,n,noun,,,,,,,
446X0Kojvza8IoC8YF7m,कान्हीया,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F446X0Kojvza8IoC8YF7m_1653121922023.wav?alt=media,446X0Kojvza8IoC8YF7m_Lord_Krishna.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Lord Krishna,भगवान कृष्ण,Sacred names,,n,noun,,,,,,,
48PHqHWFzvLq1cgnSCll,गेणी,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F48PHqHWFzvLq1cgnSCll_1653124069338.wav?alt=media,48PHqHWFzvLq1cgnSCll_Sky.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Sky,आकाश,"Sky, weather and climate",,n,noun,गेणी दे तारे नी दिश लागे।,Stars aren't visible in the sky.,,,,,
4BwvHq7V7jjureIykAeK,घाटो,,,,"Shimla Saraji, Sharachali",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F4BwvHq7V7jjureIykAeK_1653124429753.wav?alt=media,4BwvHq7V7jjureIykAeK_Reduced_in_size.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Reduced in size,आकार में कमी,Sizes and dimensions,,adj,adjective,,,,,,,
4C1VZoHAuRb9Ylw3vyLK,घराट,,,,Bushahri,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F4C1VZoHAuRb9Ylw3vyLK_1653124421064.wav?alt=media,4C1VZoHAuRb9Ylw3vyLK_Watermill.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Watermill,पनचक्की,Construction,Agriculture,n,noun,,,,"Water, bodies of water and the water cycle",,,
4C4f8lJSDDXR3sKOpqPG,ज़ेरा,,,,"Shimla Saraji, Bishshau",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F4C4f8lJSDDXR3sKOpqPG_1653125384936.wav?alt=media,4C4f8lJSDDXR3sKOpqPG_Like_similar.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,"Like, similar",समान,,,adj,adjective,,,,,,,
4J9bTvLhJPdr14UIJM1f,किदे,,,,Bushahri,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F4J9bTvLhJPdr14UIJM1f_1653122006617.wav?alt=media,4J9bTvLhJPdr14UIJM1f_Where.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Where,कहाँ,Location and Directions,,adv,adverb,,,,,,,
4QkhYaZgV9zPH6aCZXdH,बगारी,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F4QkhYaZgV9zPH6aCZXdH_1653297240008.wav?alt=media,4QkhYaZgV9zPH6aCZXdH_Unpaid_forced_labourer.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Unpaid forced labourer,अवैतनिक जबरन श्रमिक ,"Humans, Social Relations and Organization",Work and occupations,,,,,,,,,
4SruxfbCdvel0W8KyhU1,शोरा,,,,Sharachali,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F4SruxfbCdvel0W8KyhU1_1653312337264.wav?alt=media,4SruxfbCdvel0W8KyhU1_Father_inlaw.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Father in-law,ससुर,Kinship and relationships,,n,noun,,,,,,,
4YRjoHDIuPrgEwktjcg4,बूरौ,,,,,,,,,,,,,,to miss someone,किसी को याद करने के लिए,Emotions,Mental actions,n,noun,मेरै लागौ सितूऔ बूरौ,I'm missing Seetu.,मुझे सीतू की याद आ रही है।,,,,
4cfLyHWI5RdgJUU4wJjF,रोच,,,,"Shimla Saraji, Shadochi",,,,,,,,,,green pine needles,चीड़ की हरी सुईयां,"Plants, trees and other vegetation",,,,,,,,,,
4eAImaWuiSPNghBsqmfi,घाणा,,,,,,,,,,,,,,Feeling of fullness after eating food,खाना खाने के बाद पेट भरा हुआ महसूस होना,Senses and perception,"Food, cooking and foodways",adj,adjective,,,,,,,
4egjqDPxXmM5RsOueM2T,शिक,,,,"Bushahri, Rohruri ",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F4egjqDPxXmM5RsOueM2T_1653312204985.wav?alt=media,4egjqDPxXmM5RsOueM2T_Excessive.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Excessive,बहुत ज़्यादा,Quantifiers,,adj,adjective,,,,,,,
4kaoVVgYWNyzGjuJdPVM,लुद्धि,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F4kaoVVgYWNyzGjuJdPVM_1653311853895.wav?alt=media,4kaoVVgYWNyzGjuJdPVM_Vulture.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Vulture,गिद्ध,Birds,,n,noun,ऊबी गोईणी लुद्धि फिरो।,Vulture is roaming in the sky above.,,,,,
4mDu1mmnbU02NSwb9z5t,ठसकारणा,,,,Bishshau,,,,,,,,,,"to adorn yourself, dress up","अपने आप को सजाना, सजना-संवरना",Physical Actions,Clothing and adornment,,,तौएँ बी ठसकारणो शिख पोयो मेरीये।,You have also learnt to dress up my dear.,,,,,
4mOxDnqoAd37rf5shYtQ,बेरू,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F4mOxDnqoAd37rf5shYtQ_1653309267696.wav?alt=media,4mOxDnqoAd37rf5shYtQ_Hardships.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Hardships,कष्ट,Emotions,,n,noun,,,,,,,
4qHgbpCBxnQhHk6WsPng,कीण,,,,Bishshau,,,,,,,,,,pus filled pimple,मवाद भरी फुंसी,"Health, well-being and sickness",Cleanliness and hygiene,n,noun,,,,,,,
4xLhu0dBHLD81Ad2SmKa,शुरुआ,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F4xLhu0dBHLD81Ad2SmKa_1653312300402.wav?alt=media,4xLhu0dBHLD81Ad2SmKa_Meat_soup.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Meat soup,मांस का शोरबा,"Food, cooking and foodways",,n,noun,,,,,,,
4z9sFlFG4cxiWLqF6vCn,बील,,,,"Shadochi, Kumharsain, Bishshau, Bushahri (Nankhari), Chuhara",,,,,,,,,,anterior portion of a farm,खेत का अग्र भाग,Agriculture,,,,,,,,,,
4zXIu9xHDhgHkOg7yQ3T,छिलनी,,,,Shimla Saraji,,,,,,,,,,to mimic someone usually in a mocking fashion,आम तौर पर किसी का मज़ाक उड़ाते हुए नकल करना,Physical Actions,,n,noun,कोसरी छिलनी कोर लाई तूएँ?,Who are you mimicking?,,,,,
505CZGxTy9QF6NNkxB5O,कजॉग्रा ,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F505CZGxTy9QF6NNkxB5O_1653121501273.wav?alt=media,505CZGxTy9QF6NNkxB5O_Clumsy.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Clumsy,अनाड़ी,States and Characteristics,,adj,adjective,,,,,,,
5BFQhCymVVNAmpgDmZHx,बिण,,,,"Bishshau, Shadochi",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5BFQhCymVVNAmpgDmZHx_1653309029629.wav?alt=media,5BFQhCymVVNAmpgDmZHx_Process_of_making_jewellery.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Process of making jewellery,आभूषण बनाने की प्रक्रिया,Physical Actions,"Art, crafts and textiles",v,verb,,,,Clothing and adornment,,,
5EFqVxCdUdBAOPyIELv0,पाथ,,,,Bishshau,,,,,,,,,,smear (usually with something dirty),पोतना (आमतौर पर कुछ गंदे के साथ),Physical Actions,,v,verb,गारे गिनयो झुड़के पाथ पेइ,You've smeared your clothes with mud,,,,,
5ImOFJ5pLVTMkGopvy1W,घरौड़ी,,,,Shadochi,,,,,,,,,,Snore(s),खर्राटे,Sleep,,,,,,,,,,
5MzdeHZB97LMbsKYTu75,पांड़े,pɑːⁿdeːh,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5MzdeHZB97LMbsKYTu75_1653296676565.wav?alt=media,5MzdeHZB97LMbsKYTu75_there_that_side.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,"there, that side",उधर,Location and Directions,,n,noun,पांडे दो दिश लागो किएँ?,Is anything visible from there?,उधर से दिख रहा है कुछ?,,,,
5XiwkE2YS8fi04YmjXie,कागल,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5XiwkE2YS8fi04YmjXie_1653121710650.wav?alt=media,5XiwkE2YS8fi04YmjXie_Paper.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Paper,कागज़,Household,"Art, crafts and textiles",n,noun,,,,,,,
5Y45Po6MqpK2ULReeTdR,इल्म,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5Y45Po6MqpK2ULReeTdR_1653120915781.wav?alt=media,5Y45Po6MqpK2ULReeTdR_Vice.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Vice,बुराई,Social activities and interactions,,n,noun,,,,,,,
5ZnExTVMUx6gvbXgzBJz,हाश,ɦɑːɕ,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5ZnExTVMUx6gvbXgzBJz_1653312903412.wav?alt=media,5ZnExTVMUx6gvbXgzBJz_arrive_at_some_place.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,arrive at some place,किसी स्थान पे जाना,Physical Actions,Location and Directions,v,verb,पोरा हाश।,Come further.,परे चले जा।,,,,
5bGzqWmk1QRj1BnVi9IN,ताता,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5bGzqWmk1QRj1BnVi9IN_1653131538326.wav?alt=media,5bGzqWmk1QRj1BnVi9IN_Hot.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Hot,गर्म,States and Characteristics,,adj,adjective,,,,,,,
5c6YpW1iNbbaDXVD17c8,गाटो,,,,Shadochi,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5c6YpW1iNbbaDXVD17c8_1653123458491.wav?alt=media,5c6YpW1iNbbaDXVD17c8_Reduced_in_size.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Reduced in size,आकार में कमी,Sizes and dimensions,,adj,adjective,,,,,,,
5dVbFXXFQtrndciKM5yH,बोरी,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5dVbFXXFQtrndciKM5yH_1653310067675.wav?alt=media,5dVbFXXFQtrndciKM5yH_Enemy.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Enemy,दुश्मन,"Humans, Social Relations and Organization",,n,noun,,,,,,,
5eGY32qYbuTAtoRiAoeu,सुत,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5eGY32qYbuTAtoRiAoeu_1653312546612.wav?alt=media,5eGY32qYbuTAtoRiAoeu_Sleep.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Sleep,सो जाओ,Sleep,,n,noun,,,,,,,
5iUJuoglbuY3MP7gmWiY,छैलू,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5iUJuoglbuY3MP7gmWiY_1653125267906.wav?alt=media,5iUJuoglbuY3MP7gmWiY_Goat.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Goat,बकरा,,,n,noun,,,,,,,
5m7LXZVyEDjzNkimoBJc,मुल्क,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5m7LXZVyEDjzNkimoBJc_1653311252471.wav?alt=media,5m7LXZVyEDjzNkimoBJc_Country_state.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,"Country, state","देश, राज्य","Humans, Social Relations and Organization",,n,noun,,,,,,,
5oHSjUcvWzqQ8XJDKDaw,सलोणा,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F5oHSjUcvWzqQ8XJDKDaw_1653312407903.wav?alt=media,5oHSjUcvWzqQ8XJDKDaw_Curry.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Curry,दाल,"Food, cooking and foodways",,n,noun,,,,,,,
631faggn2los6SXBgAjq,माईच,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F631faggn2los6SXBgAjq_1653310788271.wav?alt=media,631faggn2los6SXBgAjq_A_married_womans_paternal_housefamily.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,A married woman's paternal house/family,माइका,"Humans, Social Relations and Organization",Kinship and relationships,n,noun,मेरे माइचो दो आजे ओ माच।,People have come from my maternal village.,,,,,
63xnvNGMH5KUWW40LoVf,मांजे,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/audio%2Fmahasuvi%2F63xnvNGMH5KUWW40LoVf_1627478332100.wav?alt=media,63xnvNGMH5KUWW40LoVf_between.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,between,बीच में,Location and Directions,,v,verb,,,,,,,
65JxegyqazxYDXUVMrMc,छोटा,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/audio%2Fmahasuvi%2F65JxegyqazxYDXUVMrMc_1624193721767.wav?alt=media,65JxegyqazxYDXUVMrMc_Son.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Son,बेटा,Kinship and relationships,,na,animate noun,,,,,,,
65qu1jXMTgFb2usQvIlk,ब्राघण,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F65qu1jXMTgFb2usQvIlk_1653310140083.wav?alt=media,65qu1jXMTgFb2usQvIlk_Leopardess.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Leopardess,मादा तेंदुआ,Animals,,n,noun,,,,,,,
66uBOPZThXoOR7ZibnPB,हाटी,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F66uBOPZThXoOR7ZibnPB_1653312852970.wav?alt=media,66uBOPZThXoOR7ZibnPB_1_shop_2_people_belonging_to_the_Hati_community.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,1. shop; 2. people belonging to the Hati community,1. दुकान; 2. हाटी समुदाय से सम्बंध रखने वाले लोग,Finance and Business,,n,noun,,,,,,,
682EFM7dIz8mOlFdqWES,चोटणा,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F682EFM7dIz8mOlFdqWES_1653124982775.wav?alt=media,682EFM7dIz8mOlFdqWES_To_lack_in_quantity.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,To lack in quantity,मात्रा में कमी होना,,,,,,,,,,,
69qZepXLnaAWrl3i6GNg,मीठडो,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F69qZepXLnaAWrl3i6GNg_1653311152690.wav?alt=media,69qZepXLnaAWrl3i6GNg_Sweet.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Sweet,मीठा,States and Characteristics,,adj,adjective,,,,,,,
6GjvBvC4SDRD98IcuOZl,छा,,,,"Shadochi, Bushahri",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F6GjvBvC4SDRD98IcuOZl_1653125079608.wav?alt=media,6GjvBvC4SDRD98IcuOZl_Lassi.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Lassi,लस्सी,"Food, cooking and foodways",,n,noun,,,,,,,
6Iv6j9j0mDIjtnf5Fqfc,छीटी,,,,Sharachali,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2F6Iv6j9j0mDIjtnf5Fqfc_1653125204788.wav?alt=media,6Iv6j9j0mDIjtnf5Fqfc_Twig_stick.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,"Twig, stick",डंडी,"Plants, trees and other vegetation",,n,noun,,,,,,,
